id,name,base_xp,height,weight,nabilities,abilities,meanstats,stats,ntypes,types,islegendary
675,pangoro,173,210,136.0,3,"['iron-fist', 'mold-breaker', 'scrappy']",82,"{'hp': 95, 'attack': 124, 'defense': 78, 'special-attack': 69, 'special-defense': 71, 'speed': 58}",2,"['fighting', 'dark']",0
676,furfrou,165,120,28.0,1,['fur-coat'],78,"{'hp': 75, 'attack': 80, 'defense': 60, 'special-attack': 65, 'special-defense': 90, 'speed': 102}",1,['normal'],0
677,espurr,71,30,3.5,3,"['keen-eye', 'infiltrator', 'own-tempo']",59,"{'hp': 62, 'attack': 48, 'defense': 54, 'special-attack': 63, 'special-defense': 60, 'speed': 68}",1,['psychic'],0
678,meowstic-male,163,60,8.5,3,"['keen-eye', 'infiltrator', 'prankster']",77,"{'hp': 74, 'attack': 48, 'defense': 76, 'special-attack': 83, 'special-defense': 81, 'speed': 104}",1,['psychic'],0
679,honedge,65,80,2.0,1,['no-guard'],54,"{'hp': 45, 'attack': 80, 'defense': 100, 'special-attack': 35, 'special-defense': 37, 'speed': 28}",2,"['steel', 'ghost']",0
680,doublade,157,80,4.5,1,['no-guard'],74,"{'hp': 59, 'attack': 110, 'defense': 150, 'special-attack': 45, 'special-defense': 49, 'speed': 35}",2,"['steel', 'ghost']",0
681,aegislash-shield,250,170,53.0,1,['stance-change'],83,"{'hp': 60, 'attack': 50, 'defense': 140, 'special-attack': 50, 'special-defense': 140, 'speed': 60}",2,"['steel', 'ghost']",0
682,spritzee,68,20,0.5,2,"['healer', 'aroma-veil']",56,"{'hp': 78, 'attack': 52, 'defense': 60, 'special-attack': 63, 'special-defense': 65, 'speed': 23}",1,['fairy'],0
683,aromatisse,162,80,15.5,2,"['healer', 'aroma-veil']",77,"{'hp': 101, 'attack': 72, 'defense': 72, 'special-attack': 99, 'special-defense': 89, 'speed': 29}",1,['fairy'],0
684,swirlix,68,40,3.5,2,"['sweet-veil', 'unburden']",56,"{'hp': 62, 'attack': 48, 'defense': 66, 'special-attack': 59, 'special-defense': 57, 'speed': 49}",1,['fairy'],0
685,slurpuff,168,80,5.0,2,"['sweet-veil', 'unburden']",80,"{'hp': 82, 'attack': 80, 'defense': 86, 'special-attack': 85, 'special-defense': 75, 'speed': 72}",1,['fairy'],0
686,inkay,58,40,3.5,3,"['contrary', 'suction-cups', 'infiltrator']",48,"{'hp': 53, 'attack': 54, 'defense': 53, 'special-attack': 37, 'special-defense': 46, 'speed': 45}",2,"['dark', 'psychic']",0
687,malamar,169,150,47.0,3,"['contrary', 'suction-cups', 'infiltrator']",80,"{'hp': 86, 'attack': 92, 'defense': 88, 'special-attack': 68, 'special-defense': 75, 'speed': 73}",2,"['dark', 'psychic']",0
688,binacle,61,50,31.0,3,"['tough-claws', 'sniper', 'pickpocket']",51,"{'hp': 42, 'attack': 52, 'defense': 67, 'special-attack': 39, 'special-defense': 56, 'speed': 50}",2,"['rock', 'water']",0
689,barbaracle,175,130,96.0,3,"['tough-claws', 'sniper', 'pickpocket']",83,"{'hp': 72, 'attack': 105, 'defense': 115, 'special-attack': 54, 'special-defense': 86, 'speed': 68}",2,"['rock', 'water']",0
690,skrelp,64,50,7.3,3,"['poison-point', 'poison-touch', 'adaptability']",53,"{'hp': 50, 'attack': 60, 'defense': 60, 'special-attack': 60, 'special-defense': 60, 'speed': 30}",2,"['poison', 'water']",0
691,dragalge,173,180,81.5,3,"['poison-point', 'poison-touch', 'adaptability']",82,"{'hp': 65, 'attack': 75, 'defense': 90, 'special-attack': 97, 'special-defense': 123, 'speed': 44}",2,"['poison', 'dragon']",0
692,clauncher,66,50,8.3,1,['mega-launcher'],55,"{'hp': 50, 'attack': 53, 'defense': 62, 'special-attack': 58, 'special-defense': 63, 'speed': 44}",1,['water'],0
693,clawitzer,100,130,35.3,1,['mega-launcher'],83,"{'hp': 71, 'attack': 73, 'defense': 88, 'special-attack': 120, 'special-defense': 89, 'speed': 59}",1,['water'],0
694,helioptile,58,50,6.0,3,"['dry-skin', 'sand-veil', 'solar-power']",48,"{'hp': 44, 'attack': 38, 'defense': 33, 'special-attack': 61, 'special-defense': 43, 'speed': 70}",2,"['electric', 'normal']",0
695,heliolisk,168,100,21.0,3,"['dry-skin', 'sand-veil', 'solar-power']",80,"{'hp': 62, 'attack': 55, 'defense': 52, 'special-attack': 109, 'special-defense': 94, 'speed': 109}",2,"['electric', 'normal']",0
696,tyrunt,72,80,26.0,2,"['strong-jaw', 'sturdy']",60,"{'hp': 58, 'attack': 89, 'defense': 77, 'special-attack': 45, 'special-defense': 45, 'speed': 48}",2,"['rock', 'dragon']",0
697,tyrantrum,182,250,270.0,2,"['strong-jaw', 'rock-head']",86,"{'hp': 82, 'attack': 121, 'defense': 119, 'special-attack': 69, 'special-defense': 59, 'speed': 71}",2,"['rock', 'dragon']",0
698,amaura,72,130,25.2,2,"['refrigerate', 'snow-warning']",60,"{'hp': 77, 'attack': 59, 'defense': 50, 'special-attack': 67, 'special-defense': 63, 'speed': 46}",2,"['rock', 'ice']",0
699,aurorus,104,270,225.0,2,"['refrigerate', 'snow-warning']",86,"{'hp': 123, 'attack': 77, 'defense': 72, 'special-attack': 99, 'special-defense': 92, 'speed': 58}",2,"['rock', 'ice']",0
700,sylveon,184,100,23.5,2,"['cute-charm', 'pixilate']",87,"{'hp': 95, 'attack': 65, 'defense': 65, 'special-attack': 110, 'special-defense': 130, 'speed': 60}",1,['fairy'],0
701,hawlucha,175,80,21.5,3,"['limber', 'unburden', 'mold-breaker']",83,"{'hp': 78, 'attack': 92, 'defense': 75, 'special-attack': 74, 'special-defense': 63, 'speed': 118}",2,"['fighting', 'flying']",0
702,dedenne,151,20,2.2,3,"['cheek-pouch', 'pickup', 'plus']",71,"{'hp': 67, 'attack': 58, 'defense': 57, 'special-attack': 81, 'special-defense': 67, 'speed': 101}",2,"['electric', 'fairy']",0
703,carbink,100,30,5.7,2,"['clear-body', 'sturdy']",83,"{'hp': 50, 'attack': 50, 'defense': 150, 'special-attack': 50, 'special-defense': 150, 'speed': 50}",2,"['rock', 'fairy']",0
704,goomy,60,30,2.8,3,"['sap-sipper', 'hydration', 'gooey']",50,"{'hp': 45, 'attack': 50, 'defense': 35, 'special-attack': 55, 'special-defense': 75, 'speed': 40}",1,['dragon'],0
705,sliggoo,158,80,17.5,3,"['sap-sipper', 'hydration', 'gooey']",75,"{'hp': 68, 'attack': 75, 'defense': 53, 'special-attack': 83, 'special-defense': 113, 'speed': 60}",1,['dragon'],0
706,goodra,300,200,150.5,3,"['sap-sipper', 'hydration', 'gooey']",100,"{'hp': 90, 'attack': 100, 'defense': 70, 'special-attack': 110, 'special-defense': 150, 'speed': 80}",1,['dragon'],0
707,klefki,165,20,3.0,2,"['prankster', 'magician']",78,"{'hp': 57, 'attack': 80, 'defense': 91, 'special-attack': 80, 'special-defense': 87, 'speed': 75}",2,"['steel', 'fairy']",0
708,phantump,62,40,7.0,3,"['natural-cure', 'frisk', 'harvest']",51,"{'hp': 43, 'attack': 70, 'defense': 48, 'special-attack': 50, 'special-defense': 60, 'speed': 38}",2,"['ghost', 'grass']",0
709,trevenant,166,150,71.0,3,"['natural-cure', 'frisk', 'harvest']",79,"{'hp': 85, 'attack': 110, 'defense': 76, 'special-attack': 65, 'special-defense': 82, 'speed': 56}",2,"['ghost', 'grass']",0
710,pumpkaboo-average,67,40,5.0,3,"['pickup', 'frisk', 'insomnia']",55,"{'hp': 49, 'attack': 66, 'defense': 70, 'special-attack': 44, 'special-defense': 55, 'speed': 51}",2,"['ghost', 'grass']",0
711,gourgeist-average,173,90,12.5,3,"['pickup', 'frisk', 'insomnia']",82,"{'hp': 65, 'attack': 90, 'defense': 122, 'special-attack': 58, 'special-defense': 75, 'speed': 84}",2,"['ghost', 'grass']",0
712,bergmite,61,100,99.5,3,"['own-tempo', 'ice-body', 'sturdy']",50,"{'hp': 55, 'attack': 69, 'defense': 85, 'special-attack': 32, 'special-defense': 35, 'speed': 28}",1,['ice'],0
713,avalugg,180,200,505.0,3,"['own-tempo', 'ice-body', 'sturdy']",85,"{'hp': 95, 'attack': 117, 'defense': 184, 'special-attack': 44, 'special-defense': 46, 'speed': 28}",1,['ice'],0
714,noibat,49,50,8.0,3,"['frisk', 'infiltrator', 'telepathy']",40,"{'hp': 40, 'attack': 30, 'defense': 35, 'special-attack': 45, 'special-defense': 40, 'speed': 55}",2,"['flying', 'dragon']",0
715,noivern,187,150,85.0,3,"['frisk', 'infiltrator', 'telepathy']",89,"{'hp': 85, 'attack': 70, 'defense': 80, 'special-attack': 97, 'special-defense': 80, 'speed': 123}",2,"['flying', 'dragon']",0
716,xerneas,340,300,215.0,1,['fairy-aura'],113,"{'hp': 126, 'attack': 131, 'defense': 95, 'special-attack': 131, 'special-defense': 98, 'speed': 99}",1,['fairy'],1
717,yveltal,340,580,203.0,1,['dark-aura'],113,"{'hp': 126, 'attack': 131, 'defense': 95, 'special-attack': 131, 'special-defense': 98, 'speed': 99}",2,"['dark', 'flying']",1
718,zygarde-50,300,500,305.0,1,['aura-break'],100,"{'hp': 108, 'attack': 100, 'defense': 121, 'special-attack': 81, 'special-defense': 95, 'speed': 95}",2,"['dragon', 'ground']",1
719,diancie,300,70,8.8,1,['clear-body'],100,"{'hp': 50, 'attack': 100, 'defense': 150, 'special-attack': 100, 'special-defense': 150, 'speed': 50}",2,"['rock', 'fairy']",1
720,hoopa,270,50,9.0,1,['magician'],100,"{'hp': 80, 'attack': 110, 'defense': 60, 'special-attack': 150, 'special-defense': 130, 'speed': 70}",2,"['psychic', 'ghost']",1
721,volcanion,300,170,195.0,1,['water-absorb'],100,"{'hp': 80, 'attack': 110, 'defense': 120, 'special-attack': 130, 'special-defense': 90, 'speed': 70}",2,"['fire', 'water']",1
722,rowlet,64,30,1.5,2,"['overgrow', 'long-reach']",53,"{'hp': 68, 'attack': 55, 'defense': 55, 'special-attack': 50, 'special-defense': 50, 'speed': 42}",2,"['grass', 'flying']",0
723,dartrix,147,70,16.0,2,"['overgrow', 'long-reach']",70,"{'hp': 78, 'attack': 75, 'defense': 75, 'special-attack': 70, 'special-defense': 70, 'speed': 52}",2,"['grass', 'flying']",0
724,decidueye,265,160,36.6,2,"['overgrow', 'long-reach']",88,"{'hp': 78, 'attack': 107, 'defense': 75, 'special-attack': 100, 'special-defense': 100, 'speed': 70}",2,"['grass', 'ghost']",0
725,litten,64,40,4.3,2,"['blaze', 'intimidate']",53,"{'hp': 45, 'attack': 65, 'defense': 40, 'special-attack': 60, 'special-defense': 40, 'speed': 70}",1,['fire'],0
726,torracat,147,70,25.0,2,"['blaze', 'intimidate']",70,"{'hp': 65, 'attack': 85, 'defense': 50, 'special-attack': 80, 'special-defense': 50, 'speed': 90}",1,['fire'],0
727,incineroar,265,180,83.0,2,"['blaze', 'intimidate']",88,"{'hp': 95, 'attack': 115, 'defense': 90, 'special-attack': 80, 'special-defense': 90, 'speed': 60}",2,"['fire', 'dark']",0
728,popplio,64,40,7.5,2,"['torrent', 'liquid-voice']",53,"{'hp': 50, 'attack': 54, 'defense': 54, 'special-attack': 66, 'special-defense': 56, 'speed': 40}",1,['water'],0
729,brionne,147,60,17.5,2,"['torrent', 'liquid-voice']",70,"{'hp': 60, 'attack': 69, 'defense': 69, 'special-attack': 91, 'special-defense': 81, 'speed': 50}",1,['water'],0
730,primarina,265,180,44.0,2,"['torrent', 'liquid-voice']",88,"{'hp': 80, 'attack': 74, 'defense': 74, 'special-attack': 126, 'special-defense': 116, 'speed': 60}",2,"['water', 'fairy']",0
731,pikipek,53,30,1.2,3,"['keen-eye', 'skill-link', 'pickup']",44,"{'hp': 35, 'attack': 75, 'defense': 30, 'special-attack': 30, 'special-defense': 30, 'speed': 65}",2,"['normal', 'flying']",0
732,trumbeak,124,60,14.8,3,"['keen-eye', 'skill-link', 'pickup']",59,"{'hp': 55, 'attack': 85, 'defense': 50, 'special-attack': 40, 'special-defense': 50, 'speed': 75}",2,"['normal', 'flying']",0
733,toucannon,218,110,26.0,3,"['keen-eye', 'skill-link', 'sheer-force']",80,"{'hp': 80, 'attack': 120, 'defense': 75, 'special-attack': 75, 'special-defense': 75, 'speed': 60}",2,"['normal', 'flying']",0
734,yungoos,51,40,6.0,3,"['stakeout', 'strong-jaw', 'adaptability']",42,"{'hp': 48, 'attack': 70, 'defense': 30, 'special-attack': 30, 'special-defense': 30, 'speed': 45}",1,['normal'],0
735,gumshoos,146,70,14.2,3,"['stakeout', 'strong-jaw', 'adaptability']",69,"{'hp': 88, 'attack': 110, 'defense': 60, 'special-attack': 55, 'special-defense': 60, 'speed': 45}",1,['normal'],0
736,grubbin,60,40,4.4,1,['swarm'],50,"{'hp': 47, 'attack': 62, 'defense': 45, 'special-attack': 55, 'special-defense': 45, 'speed': 46}",1,['bug'],0
737,charjabug,140,50,10.5,1,['battery'],66,"{'hp': 57, 'attack': 82, 'defense': 95, 'special-attack': 55, 'special-defense': 75, 'speed': 36}",2,"['bug', 'electric']",0
738,vikavolt,250,150,45.0,1,['levitate'],83,"{'hp': 77, 'attack': 70, 'defense': 90, 'special-attack': 145, 'special-defense': 75, 'speed': 43}",2,"['bug', 'electric']",0
739,crabrawler,68,60,7.0,3,"['hyper-cutter', 'iron-fist', 'anger-point']",56,"{'hp': 47, 'attack': 82, 'defense': 57, 'special-attack': 42, 'special-defense': 47, 'speed': 63}",1,['fighting'],0
740,crabominable,167,170,180.0,3,"['hyper-cutter', 'iron-fist', 'anger-point']",79,"{'hp': 97, 'attack': 132, 'defense': 77, 'special-attack': 62, 'special-defense': 67, 'speed': 43}",2,"['fighting', 'ice']",0
741,oricorio-baile,167,60,3.4,1,['dancer'],79,"{'hp': 75, 'attack': 70, 'defense': 70, 'special-attack': 98, 'special-defense': 70, 'speed': 93}",2,"['fire', 'flying']",0
742,cutiefly,61,10,0.2,3,"['honey-gather', 'shield-dust', 'sweet-veil']",50,"{'hp': 40, 'attack': 45, 'defense': 40, 'special-attack': 55, 'special-defense': 40, 'speed': 84}",2,"['bug', 'fairy']",0
743,ribombee,162,20,0.5,3,"['honey-gather', 'shield-dust', 'sweet-veil']",77,"{'hp': 60, 'attack': 55, 'defense': 60, 'special-attack': 95, 'special-defense': 70, 'speed': 124}",2,"['bug', 'fairy']",0
744,rockruff,56,50,9.2,3,"['keen-eye', 'vital-spirit', 'steadfast']",46,"{'hp': 45, 'attack': 65, 'defense': 40, 'special-attack': 30, 'special-defense': 40, 'speed': 60}",1,['rock'],0
745,lycanroc-midday,170,80,25.0,3,"['keen-eye', 'sand-rush', 'steadfast']",81,"{'hp': 75, 'attack': 115, 'defense': 65, 'special-attack': 55, 'special-defense': 65, 'speed': 112}",1,['rock'],0
746,wishiwashi-solo,61,20,0.3,1,['schooling'],29,"{'hp': 45, 'attack': 20, 'defense': 20, 'special-attack': 25, 'special-defense': 25, 'speed': 40}",1,['water'],0
747,mareanie,61,40,8.0,3,"['merciless', 'limber', 'regenerator']",50,"{'hp': 50, 'attack': 53, 'defense': 62, 'special-attack': 43, 'special-defense': 52, 'speed': 45}",2,"['poison', 'water']",0
748,toxapex,173,70,14.5,3,"['merciless', 'limber', 'regenerator']",82,"{'hp': 50, 'attack': 63, 'defense': 152, 'special-attack': 53, 'special-defense': 142, 'speed': 35}",2,"['poison', 'water']",0
749,mudbray,77,100,110.0,3,"['own-tempo', 'stamina', 'inner-focus']",64,"{'hp': 70, 'attack': 100, 'defense': 70, 'special-attack': 45, 'special-defense': 55, 'speed': 45}",1,['ground'],0
750,mudsdale,175,250,920.0,3,"['own-tempo', 'stamina', 'inner-focus']",83,"{'hp': 100, 'attack': 125, 'defense': 100, 'special-attack': 55, 'special-defense': 85, 'speed': 35}",1,['ground'],0
751,dewpider,54,30,4.0,2,"['water-bubble', 'water-absorb']",44,"{'hp': 38, 'attack': 40, 'defense': 52, 'special-attack': 40, 'special-defense': 72, 'speed': 27}",2,"['water', 'bug']",0
752,araquanid,159,180,82.0,2,"['water-bubble', 'water-absorb']",75,"{'hp': 68, 'attack': 70, 'defense': 92, 'special-attack': 50, 'special-defense': 132, 'speed': 42}",2,"['water', 'bug']",0
753,fomantis,50,30,1.5,2,"['leaf-guard', 'contrary']",41,"{'hp': 40, 'attack': 55, 'defense': 35, 'special-attack': 50, 'special-defense': 35, 'speed': 35}",1,['grass'],0
754,lurantis,168,90,18.5,2,"['leaf-guard', 'contrary']",80,"{'hp': 70, 'attack': 105, 'defense': 90, 'special-attack': 80, 'special-defense': 90, 'speed': 45}",1,['grass'],0
755,morelull,57,20,1.5,3,"['illuminate', 'effect-spore', 'rain-dish']",47,"{'hp': 40, 'attack': 35, 'defense': 55, 'special-attack': 65, 'special-defense': 75, 'speed': 15}",2,"['grass', 'fairy']",0
756,shiinotic,142,100,11.5,3,"['illuminate', 'effect-spore', 'rain-dish']",67,"{'hp': 60, 'attack': 45, 'defense': 80, 'special-attack': 90, 'special-defense': 100, 'speed': 30}",2,"['grass', 'fairy']",0
757,salandit,64,60,4.8,2,"['corrosion', 'oblivious']",53,"{'hp': 48, 'attack': 44, 'defense': 40, 'special-attack': 71, 'special-defense': 40, 'speed': 77}",2,"['poison', 'fire']",0
758,salazzle,168,120,22.2,2,"['corrosion', 'oblivious']",80,"{'hp': 68, 'attack': 64, 'defense': 60, 'special-attack': 111, 'special-defense': 60, 'speed': 117}",2,"['poison', 'fire']",0
759,stufful,68,50,6.8,3,"['fluffy', 'klutz', 'cute-charm']",56,"{'hp': 70, 'attack': 75, 'defense': 50, 'special-attack': 45, 'special-defense': 50, 'speed': 50}",2,"['normal', 'fighting']",0
760,bewear,175,210,135.0,3,"['fluffy', 'klutz', 'unnerve']",83,"{'hp': 120, 'attack': 125, 'defense': 80, 'special-attack': 55, 'special-defense': 60, 'speed': 60}",2,"['normal', 'fighting']",0
761,bounsweet,42,30,3.2,3,"['leaf-guard', 'oblivious', 'sweet-veil']",35,"{'hp': 42, 'attack': 30, 'defense': 38, 'special-attack': 30, 'special-defense': 38, 'speed': 32}",1,['grass'],0
762,steenee,102,70,8.2,3,"['leaf-guard', 'oblivious', 'sweet-veil']",48,"{'hp': 52, 'attack': 40, 'defense': 48, 'special-attack': 40, 'special-defense': 48, 'speed': 62}",1,['grass'],0
763,tsareena,255,120,21.4,3,"['leaf-guard', 'queenly-majesty', 'sweet-veil']",85,"{'hp': 72, 'attack': 120, 'defense': 98, 'special-attack': 50, 'special-defense': 98, 'speed': 72}",1,['grass'],0
764,comfey,170,10,0.3,3,"['flower-veil', 'triage', 'natural-cure']",80,"{'hp': 51, 'attack': 52, 'defense': 90, 'special-attack': 82, 'special-defense': 110, 'speed': 100}",1,['fairy'],0
765,oranguru,172,150,76.0,3,"['inner-focus', 'telepathy', 'symbiosis']",81,"{'hp': 90, 'attack': 60, 'defense': 80, 'special-attack': 90, 'special-defense': 110, 'speed': 60}",2,"['normal', 'psychic']",0
766,passimian,172,200,82.8,2,"['receiver', 'defiant']",81,"{'hp': 100, 'attack': 120, 'defense': 90, 'special-attack': 40, 'special-defense': 60, 'speed': 80}",1,['fighting'],0
767,wimpod,46,50,12.0,1,['wimp-out'],38,"{'hp': 25, 'attack': 35, 'defense': 40, 'special-attack': 20, 'special-defense': 30, 'speed': 80}",2,"['bug', 'water']",0
768,golisopod,186,200,108.0,1,['emergency-exit'],88,"{'hp': 75, 'attack': 125, 'defense': 140, 'special-attack': 60, 'special-defense': 90, 'speed': 40}",2,"['bug', 'water']",0
769,sandygast,64,50,70.0,2,"['water-compaction', 'sand-veil']",53,"{'hp': 55, 'attack': 55, 'defense': 80, 'special-attack': 70, 'special-defense': 45, 'speed': 15}",2,"['ghost', 'ground']",0
770,palossand,168,130,250.0,2,"['water-compaction', 'sand-veil']",80,"{'hp': 85, 'attack': 75, 'defense': 110, 'special-attack': 100, 'special-defense': 75, 'speed': 35}",2,"['ghost', 'ground']",0
771,pyukumuku,144,30,1.2,2,"['innards-out', 'unaware']",68,"{'hp': 55, 'attack': 60, 'defense': 130, 'special-attack': 30, 'special-defense': 130, 'speed': 5}",1,['water'],0
772,type-null,107,190,120.5,1,['battle-armor'],89,"{'hp': 95, 'attack': 95, 'defense': 95, 'special-attack': 95, 'special-defense': 95, 'speed': 59}",1,['normal'],0
773,silvally,285,230,100.5,1,['rks-system'],95,"{'hp': 95, 'attack': 95, 'defense': 95, 'special-attack': 95, 'special-defense': 95, 'speed': 95}",1,['normal'],0
774,minior-red-meteor,154,30,40.0,1,['shields-down'],73,"{'hp': 60, 'attack': 60, 'defense': 100, 'special-attack': 60, 'special-defense': 100, 'speed': 60}",2,"['rock', 'flying']",0
775,komala,168,40,19.9,1,['comatose'],80,"{'hp': 65, 'attack': 115, 'defense': 65, 'special-attack': 75, 'special-defense': 95, 'speed': 65}",1,['normal'],0
776,turtonator,170,200,212.0,1,['shell-armor'],80,"{'hp': 60, 'attack': 78, 'defense': 135, 'special-attack': 91, 'special-defense': 85, 'speed': 36}",2,"['fire', 'dragon']",0
777,togedemaru,152,30,3.3,3,"['iron-barbs', 'lightning-rod', 'sturdy']",72,"{'hp': 65, 'attack': 98, 'defense': 63, 'special-attack': 40, 'special-defense': 73, 'speed': 96}",2,"['electric', 'steel']",0
778,mimikyu-disguised,167,20,0.7,1,['disguise'],79,"{'hp': 55, 'attack': 90, 'defense': 80, 'special-attack': 50, 'special-defense': 105, 'speed': 96}",2,"['ghost', 'fairy']",0
779,bruxish,166,90,19.0,3,"['dazzling', 'strong-jaw', 'wonder-skin']",79,"{'hp': 68, 'attack': 105, 'defense': 70, 'special-attack': 70, 'special-defense': 70, 'speed': 92}",2,"['water', 'psychic']",0
780,drampa,170,300,185.0,3,"['berserk', 'sap-sipper', 'cloud-nine']",80,"{'hp': 78, 'attack': 60, 'defense': 85, 'special-attack': 135, 'special-defense': 91, 'speed': 36}",2,"['normal', 'dragon']",0
781,dhelmise,181,390,210.0,1,['steelworker'],86,"{'hp': 70, 'attack': 131, 'defense': 100, 'special-attack': 86, 'special-defense': 90, 'speed': 40}",2,"['ghost', 'grass']",0
782,jangmo-o,60,60,29.7,3,"['bulletproof', 'soundproof', 'overcoat']",50,"{'hp': 45, 'attack': 55, 'defense': 65, 'special-attack': 45, 'special-defense': 45, 'speed': 45}",1,['dragon'],0
783,hakamo-o,147,120,47.0,3,"['bulletproof', 'soundproof', 'overcoat']",70,"{'hp': 55, 'attack': 75, 'defense': 90, 'special-attack': 65, 'special-defense': 70, 'speed': 65}",2,"['dragon', 'fighting']",0
784,kommo-o,300,160,78.2,3,"['bulletproof', 'soundproof', 'overcoat']",100,"{'hp': 75, 'attack': 110, 'defense': 125, 'special-attack': 100, 'special-defense': 105, 'speed': 85}",2,"['dragon', 'fighting']",0
785,tapu-koko,285,180,20.5,2,"['electric-surge', 'telepathy']",95,"{'hp': 70, 'attack': 115, 'defense': 85, 'special-attack': 95, 'special-defense': 75, 'speed': 130}",2,"['electric', 'fairy']",1
786,tapu-lele,285,120,18.6,2,"['psychic-surge', 'telepathy']",95,"{'hp': 70, 'attack': 85, 'defense': 75, 'special-attack': 130, 'special-defense': 115, 'speed': 95}",2,"['psychic', 'fairy']",1
787,tapu-bulu,285,190,45.5,2,"['grassy-surge', 'telepathy']",95,"{'hp': 70, 'attack': 130, 'defense': 115, 'special-attack': 85, 'special-defense': 95, 'speed': 75}",2,"['grass', 'fairy']",1
788,tapu-fini,285,130,21.2,2,"['misty-surge', 'telepathy']",95,"{'hp': 70, 'attack': 75, 'defense': 115, 'special-attack': 95, 'special-defense': 130, 'speed': 85}",2,"['water', 'fairy']",1
789,cosmog,40,20,0.1,1,['unaware'],33,"{'hp': 43, 'attack': 29, 'defense': 31, 'special-attack': 29, 'special-defense': 31, 'speed': 37}",1,['psychic'],1
790,cosmoem,140,10,999.9,1,['sturdy'],66,"{'hp': 43, 'attack': 29, 'defense': 131, 'special-attack': 29, 'special-defense': 131, 'speed': 37}",1,['psychic'],1
791,solgaleo,340,340,230.0,1,['full-metal-body'],113,"{'hp': 137, 'attack': 137, 'defense': 107, 'special-attack': 113, 'special-defense': 89, 'speed': 97}",2,"['psychic', 'steel']",1
792,lunala,340,400,120.0,1,['shadow-shield'],113,"{'hp': 137, 'attack': 113, 'defense': 89, 'special-attack': 137, 'special-defense': 107, 'speed': 97}",2,"['psychic', 'ghost']",1
793,nihilego,285,120,55.5,1,['beast-boost'],95,"{'hp': 109, 'attack': 53, 'defense': 47, 'special-attack': 127, 'special-defense': 131, 'speed': 103}",2,"['rock', 'poison']",0
794,buzzwole,285,240,333.6,1,['beast-boost'],95,"{'hp': 107, 'attack': 139, 'defense': 139, 'special-attack': 53, 'special-defense': 53, 'speed': 79}",2,"['bug', 'fighting']",0
795,pheromosa,285,180,25.0,1,['beast-boost'],95,"{'hp': 71, 'attack': 137, 'defense': 37, 'special-attack': 137, 'special-defense': 37, 'speed': 151}",2,"['bug', 'fighting']",0
796,xurkitree,285,380,100.0,1,['beast-boost'],95,"{'hp': 83, 'attack': 89, 'defense': 71, 'special-attack': 173, 'special-defense': 71, 'speed': 83}",1,['electric'],0
797,celesteela,285,920,999.9,1,['beast-boost'],95,"{'hp': 97, 'attack': 101, 'defense': 103, 'special-attack': 107, 'special-defense': 101, 'speed': 61}",2,"['steel', 'flying']",0
798,kartana,285,30,0.1,1,['beast-boost'],95,"{'hp': 59, 'attack': 181, 'defense': 131, 'special-attack': 59, 'special-defense': 31, 'speed': 109}",2,"['grass', 'steel']",0
799,guzzlord,285,550,888.0,1,['beast-boost'],95,"{'hp': 223, 'attack': 101, 'defense': 53, 'special-attack': 97, 'special-defense': 53, 'speed': 43}",2,"['dark', 'dragon']",0
800,necrozma,300,240,230.0,1,['prism-armor'],100,"{'hp': 97, 'attack': 107, 'defense': 101, 'special-attack': 127, 'special-defense': 89, 'speed': 79}",1,['psychic'],1
801,magearna,300,100,80.5,1,['soul-heart'],100,"{'hp': 80, 'attack': 95, 'defense': 115, 'special-attack': 130, 'special-defense': 115, 'speed': 65}",2,"['steel', 'fairy']",1
802,marshadow,300,70,22.2,1,['technician'],100,"{'hp': 90, 'attack': 125, 'defense': 80, 'special-attack': 90, 'special-defense': 90, 'speed': 125}",2,"['fighting', 'ghost']",1
803,poipole,210,60,1.8,1,['beast-boost'],70,"{'hp': 67, 'attack': 73, 'defense': 67, 'special-attack': 73, 'special-defense': 67, 'speed': 73}",1,['poison'],0
804,naganadel,270,360,150.0,1,['beast-boost'],90,"{'hp': 73, 'attack': 73, 'defense': 73, 'special-attack': 127, 'special-defense': 73, 'speed': 121}",2,"['poison', 'dragon']",0
805,stakataka,285,550,820.0,1,['beast-boost'],95,"{'hp': 61, 'attack': 131, 'defense': 211, 'special-attack': 53, 'special-defense': 101, 'speed': 13}",2,"['rock', 'steel']",0
806,blacephalon,285,180,13.0,1,['beast-boost'],95,"{'hp': 53, 'attack': 127, 'defense': 53, 'special-attack': 151, 'special-defense': 79, 'speed': 107}",2,"['fire', 'ghost']",0
807,zeraora,300,150,44.5,1,['volt-absorb'],100,"{'hp': 88, 'attack': 112, 'defense': 75, 'special-attack': 102, 'special-defense': 80, 'speed': 143}",1,['electric'],1
808,meltan,150,20,8.0,1,['magnet-pull'],50,"{'hp': 46, 'attack': 65, 'defense': 65, 'special-attack': 55, 'special-defense': 35, 'speed': 34}",1,['steel'],1
809,melmetal,300,250,800.0,1,['iron-fist'],100,"{'hp': 135, 'attack': 143, 'defense': 143, 'special-attack': 80, 'special-defense': 65, 'speed': 34}",1,['steel'],1
810,grookey,62,30,5.0,2,"['overgrow', 'grassy-surge']",51,"{'hp': 50, 'attack': 65, 'defense': 50, 'special-attack': 40, 'special-defense': 40, 'speed': 65}",1,['grass'],0
